StockCode,Week,quantity,revenue,invoices,average_price,countries
85199L,2010-01-18/2010-01-24,21,14.91,3,1.07,1
85199L,2010-01-25/2010-01-31,1,0.65,1,0.65,1
85199L,2010-02-01/2010-02-07,32,22.060000000000002,4,0.9650000000000001,1
85199L,2010-02-08/2010-02-14,43,29.840000000000003,6,0.755,1
85199L,2010-02-15/2010-02-21,15,11.64,3,1.07,1
85199L,2010-02-22/2010-02-28,62,41.56,4,0.965,1
85199L,2010-03-01/2010-03-07,37,25.310000000000002,5,0.755,2
85199L,2010-03-08/2010-03-14,72,49.32,6,0.965,1
85199L,2010-03-15/2010-03-21,26,18.160000000000004,4,0.965,2
85199L,2010-03-22/2010-03-28,33,22.080000000000002,4,0.8075,1
85199L,2010-03-29/2010-04-04,73,54.38,7,1.01,1
85199L,2010-04-05/2010-04-11,64,42.230000000000004,4,0.8075,1
85199L,2010-04-12/2010-04-18,3,1.9500000000000002,1,0.65,1
85199L,2010-04-19/2010-04-25,101,68.80000000000001,6,1.07,1
85199L,2010-04-26/2010-05-02,20,18.04,3,1.07,1
85199L,2010-05-03/2010-05-09,15,11.64,3,1.07,1
85199L,2010-05-17/2010-05-23,76,50.03,4,0.8075,1
85199L,2010-05-24/2010-05-30,12,7.800000000000001,1,0.65,1
85199L,2010-05-31/2010-06-06,18,12.33,3,0.86,2
85199L,2010-06-07/2010-06-13,1,0.65,1,0.65,1
85199L,2010-06-14/2010-06-20,1,0.65,1,0.65,1
85199L,2010-07-12/2010-07-18,25,16.880000000000003,3,0.86,1
85199L,2010-07-26/2010-08-01,24,15.600000000000001,2,0.65,2
85199L,2010-08-02/2010-08-08,12,7.800000000000001,1,0.65,1
85199L,2010-08-09/2010-08-15,52,34.43000000000001,3,0.86,1
85199L,2010-08-16/2010-08-22,1,0.65,1,0.65,1
85199L,2010-08-30/2010-09-05,13,9.08,2,0.9650000000000001,1
85199L,2010-09-06/2010-09-12,53,34.45,3,0.65,1
85199L,2010-09-13/2010-09-19,63,42.84,4,0.965,1
85199L,2010-09-20/2010-09-26,70,45.5,3,0.65,1
85199L,2010-09-27/2010-10-03,112,73.43,5,0.776,1
85199L,2010-10-04/2010-10-10,173,95.17,5,0.626,3
85199L,2010-10-11/2010-10-17,80,52.0,6,0.65,1
85199L,2010-10-18/2010-10-24,225,134.64000000000001,8,0.7925,3
85199L,2010-10-25/2010-10-31,40,27.26,4,0.8075,1
85199L,2010-11-01/2010-11-07,92,59.8,5,0.65,1
85199L,2010-11-08/2010-11-14,134,87.73,9,0.7200000000000001,3
85199L,2010-11-15/2010-11-21,202,116.54,8,0.71375,3
85199L,2010-11-22/2010-11-28,131,86.41,6,0.74,2
85199L,2010-11-29/2010-12-05,59,38.980000000000004,5,0.776,1
85199L,2010-12-06/2010-12-12,43,27.950000000000003,2,0.65,1
85199L,2010-12-13/2010-12-19,13,9.08,2,0.9650000000000001,1
85199L,2011-01-03/2011-01-09,36,23.400000000000002,1,0.65,1
85199L,2011-01-10/2011-01-16,2,2.5,1,1.25,1
85199L,2011-01-17/2011-01-23,19,23.75,3,1.25,1
85199L,2011-01-24/2011-01-30,12,7.800000000000001,1,0.65,1
85199L,2011-01-31/2011-02-06,1,0.65,1,0.65,1
85199L,2011-02-07/2011-02-13,1,1.25,1,1.25,1
85199L,2011-02-14/2011-02-20,14,9.700000000000001,3,0.85,1
85199L,2011-02-21/2011-02-27,15,11.55,2,0.95,1
85199L,2011-02-28/2011-03-06,1,1.25,1,1.25,1
85199L,2011-03-07/2011-03-13,16,10.4,2,0.65,2
85199L,2011-03-14/2011-03-20,12,7.800000000000001,1,0.65,1
85199L,2011-03-21/2011-03-27,1,1.25,1,1.25,1
85199L,2011-03-28/2011-04-03,2,1.9,2,0.95,1
85199L,2011-04-04/2011-04-10,1,1.25,1,1.25,1
85199L,2011-04-11/2011-04-17,12,7.800000000000001,1,0.65,1
85199L,2011-04-18/2011-04-24,14,13.9,7,1.0785714285714285,1
85199L,2011-04-25/2011-05-01,58,34.82,4,0.62,1
85199L,2011-05-02/2011-05-08,1,1.25,1,1.25,1
85199L,2011-05-09/2011-05-15,1,0.65,1,0.65,1
85199L,2011-05-16/2011-05-22,4,3.2,2,0.95,1
85199L,2011-05-23/2011-05-29,17,11.05,2,0.65,2
85199L,2011-05-30/2011-06-05,2,2.5,2,1.25,1
85199L,2011-06-06/2011-06-12,2,1.3,1,0.65,1
85199L,2011-06-13/2011-06-19,14,9.100000000000001,2,0.65,1
85199L,2011-06-27/2011-07-03,8,5.2,1,0.65,1
85199L,2011-07-11/2011-07-17,12,7.800000000000001,1,0.65,1
85199L,2011-07-18/2011-07-24,5,4.45,3,1.05,1
85199L,2011-08-01/2011-08-07,6,3.9000000000000004,1,0.65,1
85199L,2011-08-15/2011-08-21,12,7.800000000000001,1,0.65,1
85199L,2011-08-22/2011-08-28,6,3.9000000000000004,1,0.65,1
85199L,2011-08-29/2011-09-04,23,15.55,3,0.85,1
85199L,2011-09-05/2011-09-11,60,39.0,2,0.65,2
85199L,2011-09-12/2011-09-18,66,42.900000000000006,3,0.65,2
85199L,2011-09-19/2011-09-25,21,14.850000000000001,5,0.89,1
85199L,2011-09-26/2011-10-02,13,9.05,2,0.95,1
85199L,2011-10-03/2011-10-09,60,39.0,2,0.65,1
85199L,2011-10-10/2011-10-16,25,16.85,3,0.85,2
85199L,2011-10-17/2011-10-23,63,40.95,2,0.65,2
85199L,2011-10-24/2011-10-30,18,11.700000000000001,2,0.65,1
85199L,2011-10-31/2011-11-06,73,48.050000000000004,4,0.8,1
85199L,2011-11-07/2011-11-13,48,31.200000000000003,1,0.65,1
85199L,2011-11-14/2011-11-20,6,3.9000000000000004,1,0.65,1
85199L,2011-11-21/2011-11-27,28,18.200000000000003,3,0.65,2
85199L,2011-11-28/2011-12-04,3,1.9500000000000002,1,0.65,1
85199S,2009-12-07/2009-12-13,36,20.04,4,0.7275,1
85199S,2009-12-14/2009-12-20,632,251.81999999999996,12,0.62,2
85199S,2009-12-21/2009-12-27,5,4.1499999999999995,1,0.83,1
85199S,2010-01-11/2010-01-17,37,20.3,9,0.7277777777777777,1
85199S,2010-01-18/2010-01-24,4,3.24,3,0.81,1
85199S,2010-01-25/2010-01-31,29,13.77,4,0.6174999999999999,1
85199S,2010-02-01/2010-02-07,35,16.65,4,0.615,2
85199S,2010-02-08/2010-02-14,9,4.5600000000000005,4,0.615,1
85199S,2010-02-15/2010-02-21,26,11.7,3,0.68,1
85199S,2010-02-22/2010-02-28,35,15.09,3,0.5499999999999999,1
85199S,2010-03-01/2010-03-07,4,3.24,2,0.81,1
85199S,2010-03-08/2010-03-14,46,22.830000000000002,6,0.615,1
85199S,2010-03-15/2010-03-21,47,24.810000000000002,4,0.615,2
85199S,2010-03-22/2010-03-28,62,29.94,8,0.6637500000000001,1
85199S,2010-03-29/2010-04-04,20,13.08,5,0.732,1
85199S,2010-04-05/2010-04-11,129,54.96,5,0.49800000000000005,2
85199S,2010-04-12/2010-04-18,16,6.72,2,0.42,1
85199S,2010-04-19/2010-04-25,16,12.96,5,0.8100000000000002,1
85199S,2010-04-26/2010-05-02,14,10.560000000000002,4,0.7125,1
85199S,2010-05-03/2010-05-09,2,1.62,1,0.81,1
85199S,2010-05-10/2010-05-16,7,4.11,2,0.615,1
85199S,2010-05-17/2010-05-23,65,28.08,6,0.5499999999999999,1
85199S,2010-05-24/2010-05-30,7,5.67,1,0.81,1
85199S,2010-05-31/2010-06-06,32,15.0,5,0.654,1
85199S,2010-06-07/2010-06-13,1,0.81,1,0.81,1
85199S,2010-06-14/2010-06-20,65,27.69,4,0.5175,1
85199S,2010-06-21/2010-06-27,102,43.62,3,0.5499999999999999,1
85199S,2010-06-28/2010-07-04,19,9.54,3,0.5499999999999999,1
85199S,2010-07-05/2010-07-11,83,36.81,6,0.68,1
85199S,2010-07-12/2010-07-18,81,34.41,4,0.49799999999999994,1
85199S,2010-07-19/2010-07-25,44,18.48,3,0.42,1
85199S,2010-07-26/2010-08-01,25,10.93,2,0.635,1
85199S,2010-08-02/2010-08-08,14,5.88,2,0.42,1
85199S,2010-08-09/2010-08-15,11,6.77,2,0.635,1
85199S,2010-08-16/2010-08-22,21,10.969999999999999,3,0.5633333333333334,1
85199S,2010-08-23/2010-08-29,6,2.52,1,0.42,1
85199S,2010-08-30/2010-09-05,24,10.08,1,0.42,1
85199S,2010-09-06/2010-09-12,161,68.48,7,0.5275,1
85199S,2010-09-13/2010-09-19,20,8.83,3,0.5633333333333334,1
85199S,2010-09-20/2010-09-26,67,29.0,7,0.5428571428571428,1
85199S,2010-09-27/2010-10-03,215,91.59,7,0.4814285714285714,1
85199S,2010-10-04/2010-10-10,96,40.75,8,0.47375,2
85199S,2010-10-11/2010-10-17,85,36.99,7,0.47375,1
85199S,2010-10-18/2010-10-24,165,69.3,7,0.42,2
85199S,2010-10-25/2010-10-31,103,46.269999999999996,4,0.635,2
85199S,2010-11-01/2010-11-07,190,79.8,6,0.42,1
85199S,2010-11-08/2010-11-14,76,31.92,4,0.42,1
85199S,2010-11-15/2010-11-21,97,40.74,9,0.42,3
85199S,2010-11-22/2010-11-28,80,34.89,8,0.4677777777777778,1
85199S,2010-11-29/2010-12-05,159,79.25,7,0.5428571428571428,1
85199S,2010-12-06/2010-12-12,28,19.07,10,0.721,1
85199S,2010-12-13/2010-12-19,146,63.04,9,0.5155555555555555,1
85199S,2010-12-20/2010-12-26,25,10.93,2,0.635,1
85199S,2011-01-03/2011-01-09,34,18.58,5,0.764,1
85199S,2011-01-10/2011-01-16,11,9.309999999999999,6,0.8433333333333333,1
85199S,2011-01-17/2011-01-23,6,4.9799999999999995,4,0.83,1
85199S,2011-01-24/2011-01-30,35,17.16,3,0.5566666666666666,2
85199S,2011-01-31/2011-02-06,5,2.92,3,0.5566666666666666,1
85199S,2011-02-07/2011-02-13,5,2.1,1,0.42,1
85199S,2011-02-14/2011-02-20,28,13.4,2,0.625,1
85199S,2011-02-21/2011-02-27,55,25.15,3,0.5566666666666666,1
85199S,2011-02-28/2011-03-06,16,9.59,4,0.7275,1
85199S,2011-03-07/2011-03-13,56,24.34,5,0.584,2
85199S,2011-03-14/2011-03-20,6,4.569999999999999,2,0.625,1
85199S,2011-03-21/2011-03-27,32,14.67,3,0.5566666666666666,1
85199S,2011-03-28/2011-04-03,9,5.01,3,0.6933333333333334,1
85199S,2011-04-04/2011-04-10,23,14.169999999999998,4,0.584,1
85199S,2011-04-11/2011-04-17,7,2.94,2,0.42,1
85199S,2011-04-18/2011-04-24,12,6.68,7,0.6542857142857142,1
85199S,2011-04-25/2011-05-01,1,0.42,1,0.42,1
85199S,2011-05-09/2011-05-15,9,5.01,2,0.625,1
85199S,2011-05-16/2011-05-22,5,2.1,1,0.42,1
85199S,2011-05-23/2011-05-29,7,3.76,2,0.625,1
85199S,2011-05-30/2011-06-05,7,5.3999999999999995,3,0.6933333333333334,1
85199S,2011-06-06/2011-06-12,74,31.08,2,0.42,1
85199S,2011-06-13/2011-06-19,24,10.08,1,0.42,1
85199S,2011-06-27/2011-07-03,11,4.62,1,0.42,1
85199S,2011-07-04/2011-07-10,1,0.83,1,0.83,1
85199S,2011-07-11/2011-07-17,36,19.22,4,0.625,1
85199S,2011-07-18/2011-07-24,8,3.77,2,0.625,1
85199S,2011-07-25/2011-07-31,4,2.5,3,0.5566666666666666,1
85199S,2011-08-01/2011-08-07,14,6.699999999999999,4,0.502,1
85199S,2011-08-08/2011-08-14,24,10.08,1,0.42,1
85199S,2011-08-15/2011-08-21,6,2.52,1,0.42,1
85199S,2011-08-22/2011-08-28,9,3.7800000000000002,2,0.42,1
85199S,2011-08-29/2011-09-04,50,24.689999999999998,6,0.625,1
85199S,2011-09-05/2011-09-11,82,34.44,4,0.42,3
85199S,2011-09-12/2011-09-18,16,6.720000000000001,2,0.42,1
85199S,2011-09-19/2011-09-25,13,9.559999999999999,7,0.7714285714285714,1
85199S,2011-09-26/2011-10-02,62,26.86,6,0.5566666666666666,1
85199S,2011-10-03/2011-10-09,79,36.05,5,0.666,1
85199S,2011-10-10/2011-10-16,58,25.59,5,0.4883333333333333,1
85199S,2011-10-17/2011-10-23,86,36.53,4,0.5225,2
85199S,2011-10-24/2011-10-30,143,61.7,9,0.5566666666666666,2
85199S,2011-10-31/2011-11-06,299,137.06,17,0.5647058823529412,1
85199S,2011-11-07/2011-11-13,242,113.12,21,0.5504545454545454,2
85199S,2011-11-14/2011-11-20,113,68.37,14,0.5957142857142858,1
85199S,2011-11-21/2011-11-27,152,80.24,17,0.5710526315789474,2
85199S,2011-11-28/2011-12-04,180,94.46,15,0.584,2
85200,2009-12-07/2009-12-13,12,15.0,1,1.25,1
85200,2010-01-18/2010-01-24,36,45.0,2,1.25,2
85200,2010-01-25/2010-01-31,84,105.0,7,1.25,2
85200,2010-02-01/2010-02-07,51,63.75,5,1.25,1
85200,2010-02-08/2010-02-14,72,90.0,6,1.25,2
85200,2010-02-15/2010-02-21,42,53.76,6,1.46,2
85200,2010-02-22/2010-02-28,89,111.25,7,1.25,1
85200,2010-03-01/2010-03-07,130,165.02,10,1.502,2
85200,2010-03-08/2010-03-14,137,166.45,10,1.21,1
85200,2010-03-15/2010-03-21,87,115.05,12,1.5650000000000002,2
85200,2010-03-22/2010-03-28,120,157.56,12,1.5650000000000002,1
85200,2010-03-29/2010-04-04,2,2.5,1,1.25,1
85200,2011-01-10/2011-01-16,2,2.5,1,1.25,1
85200,2011-01-17/2011-01-23,60,75.0,4,1.25,1
85200,2011-01-24/2011-01-30,10,12.5,2,1.25,1
85200,2011-01-31/2011-02-06,2,2.5,1,1.25,1
85200,2011-02-07/2011-02-13,24,30.0,3,1.25,1
85200,2011-02-14/2011-02-20,24,30.0,2,1.25,2
85200,2011-02-21/2011-02-27,21,26.25,3,1.25,1
85200,2011-03-07/2011-03-13,1,1.25,1,1.25,1
85200,2011-03-14/2011-03-20,12,15.0,1,1.25,1
85200,2011-03-21/2011-03-27,2,2.5,1,1.25,1
85200,2011-03-28/2011-04-03,10,12.5,2,1.25,1
85200,2011-04-04/2011-04-10,10,12.5,3,1.25,1
85200,2011-04-11/2011-04-17,3,3.75,1,1.25,1
85200,2011-04-18/2011-04-24,2,2.5,1,1.25,1
85202,2009-12-14/2009-12-20,3,2.58,2,0.86,1
85202,2010-01-11/2010-01-17,7,5.5,6,0.7766666666666667,1
85202,2010-01-18/2010-01-24,38,18.06,6,0.6,1
85202,2010-01-25/2010-01-31,38,17.22,6,0.5599999999999999,1
85202,2010-02-01/2010-02-07,11,5.04,4,0.525,1
85202,2010-02-15/2010-02-21,12,5.88,4,0.588,1
85202,2010-02-22/2010-02-28,21,9.24,4,0.5249999999999999,1
85202,2010-03-01/2010-03-07,80,36.54,6,0.63,2
85202,2010-03-08/2010-03-14,36,14.94,5,0.6599999999999999,1
85202,2010-03-15/2010-03-21,16,8.4,2,0.63,1
85202,2010-03-22/2010-03-28,60,26.04,6,0.48,1
85202,2010-03-29/2010-04-04,12,5.88,3,0.7000000000000001,1
85202,2010-04-05/2010-04-11,1,0.84,1,0.84,1
85202,2010-04-19/2010-04-25,5,4.2,4,0.84,1
85202,2010-04-26/2010-05-02,4,2.52,2,0.63,1
85202,2010-05-10/2010-05-16,18,8.4,6,0.49,1
85202,2010-05-17/2010-05-23,6,2.52,1,0.42,1
85202,2010-05-24/2010-05-30,27,12.6,2,0.63,2
85202,2010-06-07/2010-06-13,34,14.28,3,0.42,1
85202,2010-06-14/2010-06-20,7,4.62,4,0.6719999999999999,1
85202,2010-06-21/2010-06-27,1,0.84,1,0.84,1
85202,2010-07-05/2010-07-11,5,2.52,3,0.5599999999999999,1
85202,2010-07-19/2010-07-25,1,0.84,1,0.84,1
85202,2010-07-26/2010-08-01,1,0.84,1,0.84,1
85202,2010-08-02/2010-08-08,1,0.84,1,0.84,1
85202,2010-08-09/2010-08-15,24,10.08,1,0.42,1
85202,2010-08-16/2010-08-22,2,1.26,2,0.63,1
85202,2010-08-30/2010-09-05,1,0.42,1,0.42,1
85202,2010-09-20/2010-09-26,6,2.52,1,0.42,1
85202,2010-10-04/2010-10-10,6,3.36,3,0.5599999999999999,1
85202,2010-10-11/2010-10-17,7,2.94,2,0.42,1
85202,2010-10-25/2010-10-31,1,0.84,1,0.84,1
85202,2010-11-08/2010-11-14,3,2.52,2,0.84,1
85202,2010-11-15/2010-11-21,16,10.92,3,0.5599999999999999,1
85202,2010-11-22/2010-11-28,25,10.92,2,0.63,1
85202,2010-12-06/2010-12-12,9,7.56,3,0.84,1
85202,2010-12-13/2010-12-19,2,1.68,1,0.84,1
85202,2010-12-20/2010-12-26,11,4.7299999999999995,1,0.43,1
85202,2011-01-03/2011-01-09,54,23.22,6,0.43,1
85202,2011-01-10/2011-01-16,66,28.18,9,0.42666666666666664,1
85202,2011-01-17/2011-01-23,158,66.36,11,0.42,1
85202,2011-01-24/2011-01-30,11,5.36,4,0.605,1
85202,2011-01-31/2011-02-06,21,9.559999999999999,2,0.605,1
85202,2011-02-07/2011-02-13,11,4.62,2,0.42,1
85202,2011-02-21/2011-02-27,52,23.69,6,0.5125,1
85202,2011-02-28/2011-03-06,1,0.79,1,0.79,1
85202,2011-03-07/2011-03-13,6,4.0,3,0.6666666666666666,1
85202,2011-03-14/2011-03-20,4,2.05,2,0.605,1
85202,2011-03-21/2011-03-27,23,10.030000000000001,4,0.5125,1
85202,2011-03-28/2011-04-03,84,42.68,7,0.47285714285714286,1
85202,2011-04-04/2011-04-10,11,5.73,4,0.605,1
85202,2011-04-11/2011-04-17,18,7.5600000000000005,4,0.42000000000000004,1
85202,2011-04-18/2011-04-24,12,9.48,6,0.79,1
85202,2011-05-02/2011-05-08,2,1.58,2,0.79,1
85202,2011-05-09/2011-05-15,3,2.0,3,0.6666666666666666,1
85202,2011-05-16/2011-05-22,5,2.84,3,0.6666666666666666,1
85202,2011-05-23/2011-05-29,1,0.79,1,0.79,1
85202,2011-05-30/2011-06-05,1,0.79,1,0.79,1
85202,2011-06-20/2011-06-26,2,1.58,1,0.79,1
85202,2011-07-04/2011-07-10,8,3.73,2,0.5433333333333333,1
85202,2011-07-18/2011-07-24,19,8.72,3,0.5433333333333333,1
85202,2011-08-15/2011-08-21,5,2.1,1,0.42,1
85202,2011-08-22/2011-08-28,2,0.84,1,0.42,1
85202,2011-08-29/2011-09-04,1,0.79,1,0.79,1
85202,2011-09-05/2011-09-11,10,4.2,1,0.42,1
85202,2011-09-12/2011-09-18,3,1.26,1,0.42,1
85202,2011-09-19/2011-09-25,3,1.26,1,0.42,1
85202,2011-10-03/2011-10-09,1,0.79,1,0.79,1
85202,2011-10-10/2011-10-16,1,0.79,1,0.79,1
85202,2011-10-31/2011-11-06,1,0.79,1,0.79,1
85202,2011-11-07/2011-11-13,24,10.08,1,0.42,1
85202,2011-11-21/2011-11-27,16,6.720000000000001,2,0.42,1
85202,2011-11-28/2011-12-04,10,4.2,2,0.42,1
85203,2009-12-07/2009-12-13,1,0.86,1,0.86,1
85203,2009-12-14/2009-12-20,1,0.86,1,0.86,1
85203,2010-01-04/2010-01-10,6,2.52,2,0.42,1
85203,2010-01-11/2010-01-17,3,2.54,3,0.8466666666666667,1
85203,2010-01-18/2010-01-24,18,7.98,4,0.5249999999999999,1
85203,2010-01-25/2010-01-31,4,1.68,2,0.42,1
85203,2010-02-01/2010-02-07,8,3.78,3,0.5599999999999999,1
85203,2010-02-08/2010-02-14,13,5.46,2,0.42,1
85203,2010-02-15/2010-02-21,11,5.04,3,0.5599999999999999,1
85203,2010-02-22/2010-02-28,19,8.4,2,0.63,1
85203,2010-03-01/2010-03-07,32,15.12,5,0.6719999999999999,1
85203,2010-03-08/2010-03-14,27,11.16,4,0.72,1
85203,2010-03-15/2010-03-21,25,10.92,5,0.504,1
85203,2010-03-22/2010-03-28,44,20.58,7,0.525,1
85203,2010-03-29/2010-04-04,15,7.5600000000000005,3,0.5599999999999999,1
85203,2010-04-12/2010-04-18,31,13.02,2,0.42,1
85203,2010-04-26/2010-05-02,26,10.92,2,0.42,1
85203,2010-05-03/2010-05-09,5,2.1,1,0.42,1
85203,2010-05-10/2010-05-16,10,4.2,3,0.42,1
85203,2010-05-17/2010-05-23,38,15.959999999999999,3,0.42,1
85203,2010-05-24/2010-05-30,5,3.36,2,0.63,1
85203,2010-05-31/2010-06-06,5,2.52,2,0.63,1
85203,2010-06-07/2010-06-13,25,10.92,2,0.63,1
85203,2010-06-14/2010-06-20,5,2.94,3,0.6999999999999998,1
85203,2010-06-21/2010-06-27,9,3.78,1,0.42,1
85203,2010-07-05/2010-07-11,4,2.0999999999999996,3,0.5599999999999999,1
85203,2010-07-12/2010-07-18,61,26.04,5,0.49,1
85203,2010-07-26/2010-08-01,1,0.84,1,0.84,1
85203,2010-08-02/2010-08-08,24,10.08,1,0.42,1
85203,2010-08-16/2010-08-22,26,11.34,3,0.5599999999999999,2
85203,2010-08-30/2010-09-05,1,0.42,1,0.42,1
85203,2010-09-13/2010-09-19,2,1.68,1,0.84,1
85203,2010-09-20/2010-09-26,4,1.68,2,0.42,1
85203,2010-09-27/2010-10-03,1,0.84,1,0.84,1
85203,2010-10-04/2010-10-10,28,11.76,3,0.42,2
85203,2010-10-11/2010-10-17,14,5.88,2,0.42,1
85203,2010-11-01/2010-11-07,6,5.04,2,0.84,1
85203,2010-11-08/2010-11-14,1,0.84,1,0.84,1
85203,2010-11-15/2010-11-21,8,3.36,2,0.42,1
85203,2010-11-22/2010-11-28,1,0.84,1,0.84,1
85203,2010-11-29/2010-12-05,1,0.84,1,0.84,1
85203,2010-12-06/2010-12-12,3,2.52,1,0.84,1
85203,2010-12-13/2010-12-19,2,1.68,1,0.84,1
85203,2010-12-20/2010-12-26,12,5.569999999999999,2,0.635,1
85203,2011-01-03/2011-01-09,30,12.9,5,0.43,1
85203,2011-01-10/2011-01-16,77,32.81,10,0.426,1
85203,2011-01-17/2011-01-23,124,52.08,10,0.42000000000000004,1
85203,2011-01-24/2011-01-30,36,15.49,4,0.49399999999999994,1
85203,2011-01-31/2011-02-06,10,4.2,1,0.42,1
85203,2011-02-07/2011-02-13,48,23.12,6,0.5433333333333333,1
85203,2011-02-14/2011-02-20,2,1.58,1,0.79,1
85203,2011-02-21/2011-02-27,10,4.9399999999999995,3,0.5125,1
85203,2011-02-28/2011-03-06,55,23.84,5,0.5433333333333333,1
85203,2011-03-07/2011-03-13,29,13.66,4,0.605,1
85203,2011-03-14/2011-03-20,27,12.45,4,0.6975,2
85203,2011-03-21/2011-03-27,21,9.190000000000001,6,0.4816666666666667,1
85203,2011-03-28/2011-04-03,34,15.02,4,0.5125,1
85203,2011-04-04/2011-04-10,15,8.89,6,0.6666666666666666,1
85203,2011-04-11/2011-04-17,118,49.56,5,0.42,1
85203,2011-04-18/2011-04-24,9,7.11,6,0.79,1
85203,2011-04-25/2011-05-01,24,8.64,1,0.36,1
85203,2011-05-02/2011-05-08,5,3.95,1,0.79,1
85203,2011-05-09/2011-05-15,3,2.37,2,0.79,1
85203,2011-05-16/2011-05-22,4,2.05,2,0.605,1
85203,2011-05-23/2011-05-29,4,3.16,2,0.79,1
85203,2011-05-30/2011-06-05,1,0.79,1,0.79,1
85203,2011-06-06/2011-06-12,5,3.95,1,0.79,1
85203,2011-06-20/2011-06-26,1,0.79,1,0.79,1
85203,2011-06-27/2011-07-03,1,0.79,1,0.79,1
85203,2011-07-04/2011-07-10,6,2.52,1,0.42,1
85203,2011-07-11/2011-07-17,2,0.84,1,0.42,1
85203,2011-07-18/2011-07-24,15,6.67,3,0.5433333333333333,1
85203,2011-08-15/2011-08-21,5,2.1,1,0.42,1
85203,2011-08-29/2011-09-04,4,3.16,2,0.79,1
85203,2011-09-05/2011-09-11,17,7.51,3,0.5125,1
85203,2011-09-12/2011-09-18,1,0.79,1,0.79,1
85203,2011-09-19/2011-09-25,28,12.129999999999999,3,0.5433333333333333,1
85203,2011-10-03/2011-10-09,26,11.66,3,0.6666666666666666,2
85203,2011-10-17/2011-10-23,3,2.37,2,0.79,1
85203,2011-10-24/2011-10-30,1,0.79,1,0.79,1
85203,2011-10-31/2011-11-06,2,1.58,1,0.79,1
85203,2011-11-07/2011-11-13,9,4.890000000000001,2,0.605,1
85203,2011-11-14/2011-11-20,12,5.78,2,0.605,1
85203,2011-11-21/2011-11-27,21,8.82,2,0.42,1
85203,2011-11-28/2011-12-04,8,3.36,1,0.42,1
85204,2009-12-14/2009-12-20,1,0.86,1,0.86,1
85204,2010-01-11/2010-01-17,2,1.72,2,0.86,1
85204,2010-01-25/2010-01-31,7,2.94,2,0.42,1
85204,2010-02-01/2010-02-07,13,5.88,4,0.525,1
85204,2010-02-08/2010-02-14,4,1.68,2,0.42,1
85204,2010-02-15/2010-02-21,10,4.2,2,0.42,1
85204,2010-02-22/2010-02-28,1,0.84,1,0.84,1
85204,2010-03-01/2010-03-07,9,5.04,3,0.63,1
85204,2010-03-08/2010-03-14,24,8.64,1,0.36,1
85204,2010-03-15/2010-03-21,12,5.04,1,0.42,1
85204,2010-03-22/2010-03-28,3,1.26,1,0.42,1
85204,2010-03-29/2010-04-04,11,5.88,2,0.63,1
85204,2010-04-05/2010-04-11,1,0.42,1,0.42,1
85204,2010-04-26/2010-05-02,2,0.84,1,0.42,1
85204,2010-05-10/2010-05-16,4,1.68,2,0.42,1
85204,2010-05-17/2010-05-23,6,2.52,1,0.42,1
85204,2010-05-24/2010-05-30,28,12.6,3,0.5599999999999999,1
85204,2010-05-31/2010-06-06,1,0.84,1,0.84,1
85204,2010-06-07/2010-06-13,5,2.1,1,0.42,1
85204,2010-06-14/2010-06-20,3,1.26,1,0.42,1
85204,2010-06-21/2010-06-27,7,2.94,1,0.42,1
85204,2010-07-05/2010-07-11,1,0.42,1,0.42,1
85204,2010-07-12/2010-07-18,25,10.5,2,0.42,1
85204,2010-08-02/2010-08-08,24,10.08,1,0.42,1
85204,2010-08-16/2010-08-22,49,20.580000000000002,2,0.42,1
85204,2010-08-30/2010-09-05,1,0.42,1,0.42,1
85204,2010-09-20/2010-09-26,4,1.68,1,0.42,1
85204,2010-10-04/2010-10-10,27,11.34,2,0.42,2
85204,2010-10-11/2010-10-17,3,1.26,1,0.42,1
85204,2010-11-01/2010-11-07,5,4.2,1,0.84,1
85204,2010-11-08/2010-11-14,4,3.36,2,0.84,1
85204,2010-11-15/2010-11-21,6,2.52,2,0.42,1
85204,2010-12-06/2010-12-12,1,0.84,1,0.84,1
85204,2010-12-13/2010-12-19,2,1.68,1,0.84,1
85204,2010-12-20/2010-12-26,2,0.86,1,0.43,1
85204,2011-01-03/2011-01-09,2,0.86,2,0.43,1
85204,2011-01-10/2011-01-16,13,5.46,2,0.42,1
85204,2011-01-17/2011-01-23,26,10.92,3,0.42,1
85204,2011-01-24/2011-01-30,47,19.74,4,0.42,1
85204,2011-02-07/2011-02-13,2,0.84,1,0.42,1
85204,2011-02-14/2011-02-20,15,6.300000000000001,3,0.42,1
85204,2011-02-21/2011-02-27,12,5.04,4,0.42,1
85204,2011-02-28/2011-03-06,11,4.62,5,0.42000000000000004,1
85204,2011-03-07/2011-03-13,6,2.52,3,0.42,1
85204,2011-03-14/2011-03-20,2,0.84,1,0.42,1
85204,2011-03-21/2011-03-27,5,2.1,2,0.42,1
85204,2011-03-28/2011-04-03,8,3.3600000000000003,2,0.42,1
85204,2011-04-04/2011-04-10,17,7.14,5,0.42000000000000004,1
85204,2011-04-11/2011-04-17,7,2.94,1,0.42,1
85204,2011-04-18/2011-04-24,11,4.619999999999999,5,0.42000000000000004,1
85204,2011-04-25/2011-05-01,24,8.64,1,0.36,1
85204,2011-05-02/2011-05-08,1,0.42,1,0.42,1
