StockCode,description,quantity,revenue,invoices,active_weeks,countries,median_price,first_sale,last_sale,quantity_per_invoice,quantity_share_pct,quantity_cumulative_pct
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,41,127.13999999999999,24,17,3,2.55,2009-12-07 13:35:00,2011-11-29 12:06:00,1.7083333333333333,0.00037911922282408685,99.89020337434609
23038,T-LIGHT HOLDER SILVER SAUCER,41,38.029999999999994,7,6,1,1.63,2011-07-11 14:46:00,2011-11-18 15:59:00,5.857142857142857,0.00037911922282408685,99.89058249356891
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,41,154.56,24,20,2,3.75,2009-12-14 18:37:00,2011-11-29 16:47:00,1.7083333333333333,0.00037911922282408685,99.89096161279174
85166A,WHITE METAL BAROQUE PHOTO FRAME,41,90.84,7,4,1,3.75,2009-12-07 15:26:00,2010-01-18 16:09:00,5.857142857142857,0.00037911922282408685,99.89134073201457
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,40,362.91999999999996,24,21,2,9.15,2009-12-07 18:02:00,2011-11-10 14:28:00,1.6666666666666667,0.00036987241251130423,99.89171060442708
23015,CORDIAL GLASS JUG,40,338.38,18,14,4,8.25,2011-06-17 11:04:00,2011-11-24 15:01:00,2.2222222222222223,0.00036987241251130423,99.89208047683958
21511,VINTAGE COLLAGE  GREETING  CARD,40,16.8,2,2,1,0.42,2010-04-13 12:21:00,2010-05-21 12:06:00,20.0,0.00036987241251130423,99.89245034925209
DCGS0058,MISO PRETTY  GUM,40,33.160000000000004,28,18,1,0.83,2009-12-07 18:02:00,2010-10-22 15:57:00,1.4285714285714286,0.00036987241251130423,99.89282022166459
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,40,147.94,15,11,1,11.02,2009-12-17 13:15:00,2011-01-19 15:20:00,2.6666666666666665,0.00036987241251130423,99.8931900940771
84845D,GERANIUM SQUARE HANDY TIN,40,50.0,10,7,2,1.25,2009-12-13 13:31:00,2010-10-21 16:30:00,4.0,0.00036987241251130423,99.8935599664896
90180A,BLACK+WHITE NECKLACE W TASSEL,40,356.84,26,20,1,9.95,2009-12-10 14:19:00,2011-11-29 16:33:00,1.5384615384615385,0.00036987241251130423,99.89392983890211
90118,PINK DAISY BAG CHARM,40,102.47,27,21,2,2.51,2010-06-16 16:04:00,2011-11-30 15:13:00,1.4814814814814814,0.00036987241251130423,99.89429971131462
20667,CHERRY BLOSSOM PURSE,40,108.69,24,18,1,2.46,2009-12-17 15:41:00,2011-08-30 10:39:00,1.6666666666666667,0.00036987241251130423,99.89466958372712
90146,FINE SILVER NECKLACE W PASTEL FLOWE,40,268.59000000000003,18,16,1,7.5,2009-12-13 12:31:00,2011-10-26 12:28:00,2.2222222222222223,0.00036987241251130423,99.89503945613963
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,40,66.53,22,20,4,1.65,2009-12-09 09:42:00,2011-11-25 14:25:00,1.8181818181818181,0.00036987241251130423,99.89540932855213
21341,KASBAH LANTERN WITH GLASS,40,271.44,25,10,3,10.17,2009-12-07 18:02:00,2010-10-01 13:40:00,1.6,0.00036987241251130423,99.89577920096464
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,40,16.8,13,10,1,0.42,2010-02-04 12:08:00,2011-11-27 13:26:00,3.076923076923077,0.00036987241251130423,99.89614907337715
20697,LITTLE GREEN MONSTER SOFT TOY,40,96.6,21,17,1,2.55,2009-12-13 11:34:00,2011-11-23 12:20:00,1.9047619047619047,0.00036987241251130423,99.89651894578965
20848,ZINC HEART LATTICE CHARGER SMALL,39,115.05000000000001,12,12,1,2.95,2009-12-10 20:22:00,2011-11-06 14:45:00,3.25,0.0003606256021985216,99.89687957139185
90166,PINK & WHITE ROSEBUD RING,39,164.79000000000002,30,23,2,4.24,2009-12-08 15:49:00,2011-11-22 15:43:00,1.3,0.0003606256021985216,99.89724019699405
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,39,114.76,27,19,1,2.95,2009-12-16 11:39:00,2011-11-24 09:26:00,1.4444444444444444,0.0003606256021985216,99.89760082259625
84551,CROCHET DOG KEYRING,39,64.35,8,8,1,1.65,2009-12-08 17:44:00,2011-10-06 15:58:00,4.875,0.0003606256021985216,99.89796144819844
20896,VINTAGE NOTEBOOK PINK FLOWER,39,115.05000000000001,14,11,2,2.95,2009-12-09 12:18:00,2010-08-18 16:21:00,2.7857142857142856,0.0003606256021985216,99.89832207380064
90164A,PINK ROSEBUD PEARL BRACELET,39,222.57999999999998,24,19,2,7.57,2009-12-08 15:49:00,2011-12-02 16:14:00,1.625,0.0003606256021985216,99.89868269940284
90124B,BLUE MURANO TWIST NECKLACE,39,391.18,30,23,1,9.96,2009-12-08 15:49:00,2011-11-11 17:58:00,1.3,0.0003606256021985216,99.89904332500504
48175,DOOR MAT CAMOUFLAGE,39,158.04,2,1,1,5.02,2009-12-14 17:16:00,2009-12-15 19:09:00,19.5,0.0003606256021985216,99.89940395060724
35638A,PINK AND BLACK STRING CURTAIN,39,88.04999999999998,6,6,1,3.95,2010-01-25 14:01:00,2011-11-20 14:01:00,6.5,0.0003606256021985216,99.89976457620944
90191,SILVER LARIAT 40CM,38,317.64,20,18,1,12.75,2009-12-17 18:51:00,2011-11-03 11:29:00,1.9,0.000351378791885739,99.90011595500133
35085E,IVORY ROSE LAMPSHADE,38,43.0,8,7,1,1.25,2009-12-07 13:48:00,2010-07-14 12:29:00,4.75,0.000351378791885739,99.90046733379322
84313A,PINK TV TRAY TABLE,38,212.42,19,18,3,4.25,2009-12-15 15:21:00,2010-10-10 14:18:00,2.0,0.000351378791885739,99.9008187125851
90169,DAISY HAIR COMB,38,96.39,22,17,2,2.54,2009-12-09 09:51:00,2011-11-03 15:56:00,1.7272727272727273,0.000351378791885739,99.901170091377
84751B,BLACK MEDIUM GLASS CAKE STAND,38,115.86,19,15,1,3.75,2010-02-23 13:55:00,2011-04-08 10:20:00,2.0,0.000351378791885739,99.90152147016889
20958,PORCELAIN HANGING BELL LARGE,38,70.5,10,10,1,1.95,2010-03-26 14:16:00,2010-11-29 09:46:00,3.8,0.000351378791885739,99.90187284896078
90040C,MURANO STYLE GLASS BRACELET GOLD,38,136.25,20,17,1,3.73,2009-12-07 18:02:00,2011-12-04 12:32:00,1.9,0.000351378791885739,99.90222422775267
62074B,ELEPHANT CLIP W SUCTION CUP,38,15.96,12,11,1,0.42,2009-12-13 11:05:00,2011-07-12 15:29:00,3.1666666666666665,0.000351378791885739,99.90257560654456
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,38,30.419999999999998,17,17,1,0.39,2010-02-12 12:34:00,2011-11-21 11:55:00,2.235294117647059,0.000351378791885739,99.90292698533645
23626,SET 10 CARDS DINKY TREE 17076,38,94.62,14,8,1,2.49,2011-10-03 16:14:00,2011-12-02 16:39:00,2.7142857142857144,0.000351378791885739,99.90327836412834
84824,DANISH ROSE UMBRELLA STAND,38,676.4499999999999,32,17,3,15.95,2009-12-14 15:06:00,2011-11-20 15:35:00,1.1875,0.000351378791885739,99.90362974292023
90205A,LARGE MINT DIAMANTE HAIRSLIDE,38,63.46,22,22,2,1.67,2009-12-09 09:42:00,2011-11-24 09:26:00,1.7272727272727273,0.000351378791885739,99.90398112171212
90083,CRYSTAL CZECH CROSS PHONE CHARM,37,42.47,12,11,1,1.63,2009-12-07 18:02:00,2011-11-28 15:54:00,3.0833333333333335,0.0003421319815729564,99.90432325369369
72783,BLACK SIL'T SQU CANDLE PLATE,37,77.7,7,6,3,2.1,2010-04-08 11:49:00,2011-11-06 16:07:00,5.285714285714286,0.0003421319815729564,99.90466538567526
72351a,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,37,154.89,28,25,1,4.21,2010-02-19 11:07:00,2011-10-26 14:42:00,1.3214285714285714,0.0003421319815729564,99.90500751765683
20994,JAZZ HEARTS SPIRAL NOTEPAD,37,31.45,8,3,1,0.85,2009-12-07 13:57:00,2010-01-25 15:22:00,4.625,0.0003421319815729564,99.9053496496384
90159,COTE D'AZURE NECKLACE,37,183.63000000000002,19,19,1,4.95,2009-12-16 17:58:00,2011-11-09 15:07:00,1.9473684210526316,0.0003421319815729564,99.90569178161996
85014b,RED RETROSPOT UMBRELLA,37,465.96000000000004,33,22,1,12.46,2010-06-24 11:48:00,2011-11-29 11:23:00,1.121212121212121,0.0003421319815729564,99.90603391360153
84711B,PINK OVAL SHAPE TRINKET BOX,37,339.11,28,23,2,9.3,2009-12-10 09:49:00,2011-11-22 13:11:00,1.3214285714285714,0.0003421319815729564,99.9063760455831
90018B,GOLD M.O.P ORBIT DROP EARRINGS,37,156.14000000000001,29,27,2,4.24,2009-12-07 18:02:00,2011-12-02 16:39:00,1.2758620689655173,0.0003421319815729564,99.90671817756467
23410,CURIO CABINET LINEN AND LACE,36,290.1,18,9,2,8.15,2011-09-08 10:35:00,2011-11-25 13:09:00,2.0,0.0003328851712601738,99.90705106273593
90019C,SILVER BLACK ORBIT BRACELET,36,192.23,31,26,1,5.51,2009-12-09 09:42:00,2011-11-27 15:38:00,1.1612903225806452,0.0003328851712601738,99.90738394790719
90175B,PINK GLASS CHUNKY CHARM BRACELET,36,322.84999999999997,27,24,1,9.15,2009-12-09 09:42:00,2011-11-09 16:14:00,1.3333333333333333,0.0003328851712601738,99.90771683307845
90175C,BLUE GLASS CHUNKY CHARM BRACELET,36,323.4,19,16,1,8.95,2009-12-09 09:42:00,2011-11-17 17:08:00,1.894736842105263,0.0003328851712601738,99.90804971824971
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,36,6.840000000000001,7,7,1,0.19,2010-05-14 14:46:00,2011-11-25 11:54:00,5.142857142857143,0.0003328851712601738,99.90838260342097
23578,SNACK TRAY RED GINGHAM,36,72.38,8,2,3,1.95,2011-11-27 11:18:00,2011-12-02 13:20:00,4.5,0.0003328851712601738,99.90871548859224
90177C,DROP DIAMANTE EARRINGS CRYSTAL,36,106.13,23,19,2,2.95,2009-12-10 18:43:00,2011-11-25 14:25:00,1.565217391304348,0.0003328851712601738,99.9090483737635
17174,ASSTD RASTA KEY-CHAINS,36,15.120000000000001,7,6,3,0.42,2010-02-01 09:52:00,2011-11-24 15:01:00,5.142857142857143,0.0003328851712601738,99.90938125893476
23611,SET 10 CARDS RED RIDING HOOD 17214,36,89.64,14,11,1,2.49,2011-09-12 15:40:00,2011-11-30 15:13:00,2.5714285714285716,0.0003328851712601738,99.90971414410602
90002A,FLOWER BURST SILVER RING OPAL,36,135.0,14,11,1,3.75,2009-12-07 12:32:00,2010-11-04 12:39:00,2.5714285714285716,0.0003328851712601738,99.91004702927728
85018C,S/6 PAPER BOXES CURIOUS IMAGES,36,127.2,4,4,1,4.25,2009-12-09 13:50:00,2010-11-24 13:16:00,9.0,0.0003328851712601738,99.91037991444854
35932,PINK CHRISTMAS TREE DECORATION,36,13.680000000000001,9,8,1,0.38,2009-12-13 11:23:00,2010-11-12 14:05:00,4.0,0.0003328851712601738,99.9107127996198
90038A,GLASS AND PAINTED BEADS BRACELET TO,36,135.8,22,21,1,3.75,2009-12-07 18:02:00,2011-11-24 09:26:00,1.6363636363636365,0.0003328851712601738,99.91104568479106
35936,CERISE+GOLD CHRISTMAS TREE DEC,36,13.68,9,8,1,0.38,2009-12-11 13:52:00,2010-10-17 10:43:00,4.0,0.0003328851712601738,99.91137856996232
90123A,PINK HEART OF GLASS BRACELET,36,214.07,19,16,1,5.95,2009-12-13 12:31:00,2011-10-10 16:02:00,1.894736842105263,0.0003328851712601738,99.91171145513358
23151,ZINC SWEETHEART SOAP DISH,36,90.41000000000001,15,11,1,2.49,2011-05-05 13:14:00,2011-12-04 12:31:00,2.4,0.0003328851712601738,99.91204434030485
ADJUST,Adjustment by john on 26/01/2010 16,36,8897.929999999998,36,1,9,83.095,2010-01-26 16:20:00,2010-01-26 17:28:00,1.0,0.0003328851712601738,99.9123772254761
72045D,ROSES ON BLUE TEACUP CANDLE,35,66.89,5,2,1,4.21,2010-01-11 09:35:00,2010-03-03 14:42:00,7.0,0.0003236383609473912,99.91270086383706
72753C,S/3 FLWR FAIRY ROSE CANDLES,35,90.88000000000001,5,3,2,2.1,2009-12-08 16:40:00,2010-01-20 12:35:00,7.0,0.0003236383609473912,99.91302450219801
90212B,JET BLACK LAS VEGAS BRACELET ROUND,35,132.27,26,21,2,3.81,2009-12-15 18:33:00,2011-05-06 15:54:00,1.3461538461538463,0.0003236383609473912,99.91334814055897
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,35,51.43,17,12,2,1.25,2009-12-14 17:34:00,2010-05-06 13:45:00,2.0588235294117645,0.0003236383609473912,99.91367177891992
48103,DOOR MAT KISS MY.......,35,201.73,10,10,3,7.49,2009-12-18 12:33:00,2010-07-16 10:33:00,3.5,0.0003236383609473912,99.91399541728087
84720,DOT MATRIX CANVAS ART PICTURE,35,147.05,3,2,1,3.95,2010-03-03 11:53:00,2010-03-25 11:28:00,11.666666666666666,0.0003236383609473912,99.91431905564183
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",35,278.44,15,14,1,7.95,2009-12-21 11:08:00,2011-06-13 14:16:00,2.3333333333333335,0.0003236383609473912,99.91464269400278
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,35,295.5,28,23,1,8.5,2009-12-16 14:59:00,2011-11-27 15:18:00,1.25,0.0003236383609473912,99.91496633236373
35979,SIX STRING SCANDINAVIAN HEART DECS,35,124.62,14,5,1,2.95,2009-12-07 15:28:00,2010-04-09 14:58:00,2.5,0.0003236383609473912,99.91528997072469
90040D,MURANO STYLE GLASS BRACELET PINK,35,126.67,21,16,2,3.81,2009-12-07 17:56:00,2010-09-14 12:06:00,1.6666666666666667,0.0003236383609473912,99.91561360908564
90199B,5 STRAND GLASS NECKLACE AMETHYST,34,215.76,29,21,1,6.35,2009-12-08 14:33:00,2011-12-02 16:39:00,1.1724137931034482,0.00031439155063460857,99.91592800063627
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,34,71.4,6,6,1,2.1,2009-12-14 12:24:00,2011-06-08 14:35:00,5.666666666666667,0.00031439155063460857,99.9162423921869
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,34,202.14000000000001,25,19,2,5.94,2009-12-09 09:51:00,2011-11-03 11:29:00,1.36,0.00031439155063460857,99.91655678373753
90163A,PINK ROSEBUD & PEARL NECKLACE,34,257.94,22,20,1,7.64,2009-12-07 18:02:00,2011-11-24 09:21:00,1.5454545454545454,0.00031439155063460857,99.91687117528816
85014a,BLACK/BLUE POLKADOT UMBRELLA,33,416.12,28,21,1,12.72,2010-06-24 11:48:00,2011-11-29 11:23:00,1.1785714285714286,0.000305144740321826,99.91717632002849
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,33,28.05,13,12,1,0.85,2010-03-25 15:17:00,2011-11-22 13:11:00,2.5384615384615383,0.000305144740321826,99.91748146476881
20953,PORCELAIN CHERUB BELL LARGE,33,54.449999999999996,9,6,2,1.65,2010-03-19 13:53:00,2010-11-29 16:45:00,3.6666666666666665,0.000305144740321826,99.91778660950914
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,33,9.57,6,5,1,0.52,2010-02-24 12:19:00,2011-07-21 11:55:00,5.5,0.000305144740321826,99.91809175424946
84816,DANISH ROSE BEDSIDE CABINET,33,1278.3500000000001,20,18,3,39.95,2009-12-21 17:14:00,2011-08-19 15:18:00,1.65,0.000305144740321826,99.91839689898978
84966B,BLUE KASHMIRI BOXED MIRROR,33,428.0,4,4,1,16.0,2010-01-19 12:18:00,2010-11-02 17:29:00,8.25,0.000305144740321826,99.91870204373011
84706F,RED PEONY TABLE CLOCK,33,199.35,16,16,3,2.95,2010-02-08 14:53:00,2011-11-27 13:00:00,2.0625,0.000305144740321826,99.91900718847043
21490,SET OF THREE 50'S GIFT WRAPS,33,101.95,13,5,1,4.3,2009-12-07 18:02:00,2010-09-20 11:24:00,2.5384615384615383,0.000305144740321826,99.91931233321075
10124G,ARMY CAMO BOOKCOVER TAPE,33,14.28,10,10,1,0.42,2010-05-13 16:49:00,2011-11-06 13:00:00,3.3,0.000305144740321826,99.91961747795108
BANK CHARGES,Bank Charges,33,504.241,32,27,2,15.0,2009-12-08 14:29:00,2011-11-28 12:51:00,1.03125,0.000305144740321826,99.9199226226914
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,33,123.75,12,10,1,3.75,2009-12-09 14:48:00,2011-12-04 10:51:00,2.75,0.000305144740321826,99.92022776743173
90014B,GOLD M PEARL  ORBIT NECKLACE,32,312.01,27,25,1,9.95,2009-12-22 16:17:00,2011-10-26 12:46:00,1.1851851851851851,0.0002958979300090434,99.92052366536174
90022,EDWARDIAN DROP EARRINGS JET BLACK,32,120.81,28,21,2,3.7800000000000002,2009-12-14 18:03:00,2011-11-15 16:57:00,1.1428571428571428,0.0002958979300090434,99.92081956329176
84873A,FUNKY FLOWER PICNIC BAG FOR 4,32,394.15,16,8,1,11.02,2010-03-05 10:05:00,2011-06-01 17:42:00,2.0,0.0002958979300090434,99.92111546122177
21097,SET/6 GREEN SPRING  PAPER PLATE,32,27.2,7,6,1,0.85,2010-01-15 15:05:00,2010-06-21 13:04:00,4.571428571428571,0.0002958979300090434,99.92141135915179
22823,CHEST NATURAL WOOD 20 DRAWERS,32,3655.0,18,15,3,117.5,2010-10-26 10:24:00,2011-11-15 12:09:00,1.7777777777777777,0.0002958979300090434,99.9217072570818
84465,15 PINK FLUFFY CHICKS IN BOX,32,96.51,23,16,1,2.95,2010-02-03 17:04:00,2011-11-04 12:05:00,1.391304347826087,0.0002958979300090434,99.92200315501182
16010,FOLDING CAMPING SCISSOR W/KNIF & S,32,3.84,4,4,1,0.12,2010-01-17 12:12:00,2011-03-28 14:27:00,8.0,0.0002958979300090434,99.92229905294184
90194,SILVER LARIAT BLACK STONE EARRINGS,32,135.84,21,18,2,4.25,2009-12-10 14:19:00,2011-10-19 15:08:00,1.5238095238095237,0.0002958979300090434,99.92259495087185
84559b,3D SHEET OF CAT STICKERS,32,53.54,25,18,1,1.66,2010-09-28 09:36:00,2011-09-20 14:46:00,1.28,0.0002958979300090434,99.92289084880187
84893,ANT WHITE IRON BASKET,32,180.4,14,9,2,5.95,2009-12-07 12:42:00,2010-03-01 13:10:00,2.2857142857142856,0.0002958979300090434,99.92318674673189
84660c,PINK STITCHED WALL CLOCK,31,233.98,28,23,1,7.62,2010-05-26 12:36:00,2011-08-11 10:14:00,1.1071428571428572,0.0002866511196962608,99.92347339785158
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,31,19.770000000000003,5,5,1,0.39,2010-02-23 11:14:00,2011-04-13 11:48:00,6.2,0.0002866511196962608,99.92376004897127
90048,GREEN WITH METAL BAG CHARM,31,158.89000000000001,8,7,1,4.95,2009-12-08 15:49:00,2011-07-07 16:59:00,3.875,0.0002866511196962608,99.92404670009097
90128A,PINK LEAVES AND BEADS PHONE CHARM,31,46.21,10,8,2,1.25,2010-01-24 12:15:00,2011-07-26 16:22:00,3.1,0.0002866511196962608,99.92433335121066
23442,12 HANGING EGGS HAND PAINTED,31,64.48,6,3,1,2.08,2011-11-15 17:14:00,2011-11-28 12:14:00,5.166666666666667,0.0002866511196962608,99.92462000233036
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,31,187.08,20,18,2,5.95,2010-01-11 09:33:00,2011-11-16 15:16:00,1.55,0.0002866511196962608,99.92490665345005
47016,LIGHT DECORATION BATTERY OPERATED,31,65.10000000000001,5,4,1,2.1,2009-12-07 12:42:00,2011-11-01 14:54:00,6.2,0.0002866511196962608,99.92519330456975
90214F,"LETTER ""F"" BLING KEY RING",31,32.51,25,21,1,0.85,2009-12-10 14:07:00,2011-10-18 17:00:00,1.24,0.0002866511196962608,99.92547995568944
90168,2 DAISIES HAIR COMB,31,91.30000000000001,19,17,3,2.96,2009-12-18 17:15:00,2011-11-29 16:47:00,1.631578947368421,0.0002866511196962608,99.92576660680913
23430,BLUE RETRO KITCHEN WALL CLOCK,31,252.65,14,3,4,8.15,2011-11-20 15:35:00,2011-12-02 15:39:00,2.2142857142857144,0.0002866511196962608,99.92605325792883
81950V,FLOWER PURPLE CLOCK W/SUCKER,31,17.95,9,8,1,0.85,2010-04-21 17:33:00,2011-07-13 15:42:00,3.4444444444444446,0.0002866511196962608,99.92633990904852
82545A,COGNAC AUX OEUFS METAL 1 HOOK,31,38.75,11,9,1,1.25,2010-01-14 14:18:00,2010-10-21 16:30:00,2.8181818181818183,0.0002866511196962608,99.92662656016822
85185F,LION SOCK PUPPET,31,91.45000000000002,17,7,1,2.95,2009-12-09 10:46:00,2010-03-08 12:17:00,1.8235294117647058,0.0002866511196962608,99.92691321128791
20693,FLORAL DINOSAUR GREEN,31,153.39000000000001,16,8,2,4.25,2009-12-09 09:42:00,2010-03-14 12:41:00,1.9375,0.0002866511196962608,99.9271998624076
90019B,GOLD M.O.P ORBIT BRACELET,31,163.22,27,23,1,5.4,2010-01-20 17:50:00,2011-12-02 16:39:00,1.1481481481481481,0.0002866511196962608,99.9274865135273
90002C,FLOWER BURST SILVER RING MIDN'T BLU,31,116.88,18,12,2,3.75,2009-12-07 12:32:00,2010-08-18 16:21:00,1.7222222222222223,0.0002866511196962608,99.927773164647
21759,METAL WALL SHELF UNIT WITH HOOKS,30,1274.47,13,8,2,49.95,2010-01-13 17:03:00,2010-04-29 15:34:00,2.3076923076923075,0.0002774043093834782,99.92805056895638
23459,DOLLY CABINET 2 DRAWERS,30,375.0,17,8,2,12.5,2011-10-16 12:19:00,2011-12-01 08:34:00,1.7647058823529411,0.0002774043093834782,99.92832797326577
90162A,ANT SILVER TURQUOISE BOUDICCA RING,30,88.5,11,8,3,2.95,2010-01-24 12:15:00,2011-11-07 11:57:00,2.727272727272727,0.0002774043093834782,99.92860537757515
21339,MARAKESH LANTERN LARGE,30,544.5,12,10,2,19.95,2009-12-08 11:07:00,2010-07-14 11:52:00,2.5,0.0002774043093834782,99.92888278188454
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",30,238.88000000000002,14,12,1,7.95,2009-12-09 09:51:00,2011-12-02 16:39:00,2.142857142857143,0.0002774043093834782,99.92916018619393
90100,NECKLACE+BRACELET SET PINK DAISY,30,76.5,12,10,1,2.55,2009-12-07 13:35:00,2011-02-24 11:54:00,2.5,0.0002774043093834782,99.92943759050331
47341A,FUSCHIA TABLE RUN FLOWER,29,46.25,7,6,3,1.25,2010-09-13 12:41:00,2011-06-08 10:45:00,4.142857142857143,0.00026815749907069556,99.92970574800238
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,29,177.29000000000002,21,19,1,5.95,2009-12-07 18:02:00,2011-07-25 17:11:00,1.380952380952381,0.00026815749907069556,99.92997390550144
90202A,PURPLE ENAMEL FLOWER HAIR TIE,29,85.10000000000001,21,18,2,2.95,2010-02-10 13:43:00,2011-11-21 15:18:00,1.380952380952381,0.00026815749907069556,99.9302420630005
90202C,GREEN ENAMEL FLOWER HAIR TIE,29,85.66,23,21,2,2.96,2009-12-09 09:51:00,2011-11-30 15:13:00,1.2608695652173914,0.00026815749907069556,99.93051022049957
90124A,PINK MURANO TWIST NECKLACE,29,288.86,19,17,1,9.95,2010-01-28 13:23:00,2011-10-30 12:18:00,1.5263157894736843,0.00026815749907069556,99.93077837799864
35596,WOOD XMAS TREE 9 FIG SHELVES,29,24.65,4,2,1,0.85,2010-10-12 11:39:00,2010-10-22 11:00:00,7.25,0.00026815749907069556,99.9310465354977
90162D,ANT SILVER PURPLE BOUDICCA RING,29,85.55000000000001,14,11,1,2.95,2010-01-24 12:15:00,2011-10-30 16:17:00,2.0714285714285716,0.00026815749907069556,99.93131469299676
85151,WELCOME METAL SIGN,29,36.25,3,2,1,1.25,2009-12-09 14:48:00,2009-12-14 11:24:00,9.666666666666666,0.00026815749907069556,99.93158285049583
48179,DOOR MAT SWEET HOME,29,166.48,7,2,1,6.75,2009-12-07 17:56:00,2009-12-16 17:01:00,4.142857142857143,0.00026815749907069556,99.9318510079949
35910B,PINK FLOWERS RABBIT EASTER,29,61.07,8,7,2,1.95,2010-01-07 12:22:00,2011-11-06 12:25:00,3.625,0.00026815749907069556,99.93211916549396
84621,BLUE GINGHAM ROSE FLOOR CUSHION,29,247.26,15,9,1,7.95,2009-12-14 12:58:00,2010-04-23 11:21:00,1.9333333333333333,0.00026815749907069556,99.93238732299302
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,29,207.86,16,16,1,8.5,2009-12-18 17:06:00,2011-10-26 12:28:00,1.8125,0.00026815749907069556,99.93265548049209
37506,NEW ENGLAND MILK JUG W GIFT BOX,29,172.55,23,22,1,5.95,2009-12-21 17:14:00,2010-08-24 17:21:00,1.2608695652173914,0.00026815749907069556,99.93292363799115
90003E,GREEN PAIR HEART HAIR SLIDES,29,109.12,20,17,2,3.75,2009-12-16 17:36:00,2011-11-29 16:47:00,1.45,0.00026815749907069556,99.93319179549022
90023,FILIGREE DIAMANTE EARRINGS,28,118.91,19,18,2,4.25,2009-12-07 18:02:00,2011-11-27 15:18:00,1.4736842105263157,0.00025891068875791295,99.93345070617897
37509,NEW ENGLAND MUG W GIFT BOX,28,71.39999999999999,14,12,1,2.55,2010-03-22 14:30:00,2010-12-06 11:01:00,2.0,0.00025891068875791295,99.93370961686773
gift_0001_20,Dotcomgiftshop Gift Voucher Â£20.00,28,471.06,26,21,1,17.02,2009-12-14 18:37:00,2011-10-31 14:41:00,1.0769230769230769,0.00025891068875791295,99.93396852755649
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,28,234.28,20,15,1,8.29,2010-03-29 14:55:00,2011-08-24 09:36:00,1.4,0.00025891068875791295,99.93422743824524
84371,BIG PINK POODLE,28,215.45,4,4,1,17.95,2009-12-07 15:42:00,2010-01-25 15:54:00,7.0,0.00025891068875791295,99.934486348934
90155,RESIN NECKLACE W PASTEL BEADS,28,211.18,19,16,2,7.5,2009-12-22 14:31:00,2011-11-23 14:05:00,1.4736842105263157,0.00025891068875791295,99.93474525962276
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,28,82.68,17,16,1,2.96,2009-12-10 18:43:00,2011-06-13 14:16:00,1.6470588235294117,0.00025891068875791295,99.93500417031152
90177E,DROP DIAMANTE EARRINGS GREEN,28,82.71000000000001,22,20,2,2.96,2009-12-10 18:43:00,2011-11-21 15:18:00,1.2727272727272727,0.00025891068875791295,99.93526308100027
90123D,WHITE HEART OF GLASS BRACELET,28,166.32,13,13,1,5.95,2010-01-11 09:30:00,2011-11-28 15:31:00,2.1538461538461537,0.00025891068875791295,99.93552199168903
23465,TUSCAN VILLA BIRD FEEDER,28,231.0,15,7,2,8.25,2011-10-04 16:39:00,2011-11-24 15:01:00,1.8666666666666667,0.00025891068875791295,99.93578090237779
84732B,CUTE BIRD CEATURE SCREEN,28,18.48,6,6,1,1.65,2009-12-17 10:20:00,2011-08-18 20:05:00,4.666666666666667,0.00025891068875791295,99.93603981306654
90130A,WHITE STONE/CRYSTAL EARRINGS,28,82.51,16,14,1,2.95,2009-12-18 17:15:00,2011-11-25 16:14:00,1.75,0.00025891068875791295,99.9362987237553
90018C,SILVER BLACK ORBIT DROP EARRINGS,28,118.51,20,18,3,4.245,2009-12-14 17:16:00,2011-11-25 14:25:00,1.4,0.00025891068875791295,99.93655763444406
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,28,236.11,23,19,1,8.49,2010-01-19 09:05:00,2011-11-02 15:33:00,1.2173913043478262,0.00025891068875791295,99.93681654513281
90014C,SILVER/BLACK ORBIT NECKLACE,28,274.72999999999996,19,16,1,9.95,2009-12-16 11:39:00,2011-11-27 15:38:00,1.4736842105263157,0.00025891068875791295,99.93707545582157
